Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,040854,1992,null,null,null,null,null,null,null,null,null,12.9,108.4,82.0,null
IDCJAC0001,040854,1993,61.9,38.0,109.0,27.3,50.8,3.4,70.4,57.3,57.4,50.6,86.1,110.6,722.8
IDCJAC0001,040854,1994,161.5,73.4,252.6,41.9,131.0,10.8,27.7,6.7,22.2,43.8,24.2,46.0,841.8
IDCJAC0001,040854,1995,43.7,219.7,61.7,34.6,42.1,39.1,5.6,60.9,14.2,67.2,254.9,252.6,1096.3
IDCJAC0001,040854,1996,216.3,101.0,48.4,89.7,585.0,61.9,36.3,64.2,19.8,45.2,85.9,193.0,1546.7
IDCJAC0001,040854,1997,149.0,105.7,19.9,46.4,177.7,22.8,51.5,2.0,64.2,101.4,140.5,134.4,1015.5
IDCJAC0001,040854,1998,96.0,95.2,57.4,95.8,200.9,19.6,36.6,97.8,153.8,21.4,117.6,177.0,1169.1
IDCJAC0001,040854,1999,133.2,225.8,143.6,116.5,128.0,259.9,111.0,81.4,108.9,111.0,79.2,146.4,1644.9
IDCJAC0001,040854,2000,64.4,46.8,69.4,83.6,57.4,56.6,28.0,6.4,1.4,50.0,96.0,93.3,653.3
IDCJAC0001,040854,2001,58.6,null,378.4,63.0,43.0,23.8,23.0,5.3,14.9,53.5,148.2,111.6,null
IDCJAC0001,040854,2002,19.0,135.2,106.0,86.6,76.2,70.6,2.8,123.1,27.0,38.0,66.3,81.6,832.4
IDCJAC0001,040854,2003,6.4,318.9,176.9,113.4,88.2,64.6,31.3,30.0,19.6,67.4,57.8,110.6,1085.1
IDCJAC0001,040854,2004,237.8,165.4,158.6,62.0,20.6,11.9,3.4,17.8,30.6,99.3,274.3,210.5,1292.2
IDCJAC0001,040854,2005,68.6,null,44.3,72.5,52.3,239.4,40.7,10.9,14.3,115.6,116.1,129.0,null
IDCJAC0001,040854,2006,249.7,83.5,117.9,56.7,17.1,87.7,37.1,46.2,51.7,18.6,65.5,68.1,899.8
IDCJAC0001,040854,2007,53.9,116.4,56.1,25.7,46.6,0.8,0.1,115.1,48.1,90.0,71.0,103.9,727.7
IDCJAC0001,040854,2008,167.7,298.1,44.0,49.8,64.3,136.8,94.6,9.1,107.1,32.6,275.3,142.3,1421.7
IDCJAC0001,040854,2009,87.0,210.3,54.5,239.1,263.9,116.2,4.6,7.3,31.2,36.3,78.9,162.4,1291.7
IDCJAC0001,040854,2010,60.5,319.2,145.3,52.3,52.0,14.1,30.8,102.9,69.3,null,43.4,null,null
IDCJAC0001,040854,2011,239.6,106.8,151.9,151.0,81.5,11.5,31.3,93.3,19.6,165.0,9.5,143.7,1204.7
IDCJAC0001,040854,2012,326.4,225.3,106.3,140.9,37.8,null,null,null,null,null,null,null,null
