Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,027054,1995,null,null,null,null,null,null,null,null,null,null,null,0.0,null
IDCJAC0001,027054,1996,0.0,null,0.0,0.0,0.0,0.0,null,null,null,0.0,0.0,null,null
IDCJAC0001,027054,1997,0.0,0.0,null,22.0,2.8,43.2,18.2,6.4,3.2,4.0,0.0,86.6,null
IDCJAC0001,027054,1998,204.0,221.2,543.6,40.8,138.8,49.2,0.4,0.0,9.4,4.8,189.0,372.6,1773.8
IDCJAC0001,027054,1999,220.0,347.0,237.2,345.2,58.0,34.8,23.6,9.4,7.0,1.6,224.0,247.4,1755.2
IDCJAC0001,027054,2000,443.8,344.0,216.4,0.0,0.0,0.0,0.0,0.0,3.7,44.8,19.8,351.6,1424.1
IDCJAC0001,027054,2001,334.0,268.8,385.8,212.2,22.8,15.4,0.0,0.0,0.0,0.0,238.2,0.0,1477.2
IDCJAC0001,027054,2002,1.2,136.2,0.0,2.9,18.9,29.2,34.0,10.0,11.6,0.8,7.2,8.6,260.6
IDCJAC0001,027054,2003,419.6,233.9,337.8,75.4,40.4,2.6,null,0.6,5.6,1.0,4.6,365.4,null
IDCJAC0001,027054,2004,287.8,421.6,357.2,31.2,98.0,17.2,22.4,0.0,3.2,2.2,13.8,1.8,1256.4
IDCJAC0001,027054,2005,490.2,278.6,485.4,289.6,3.0,37.2,19.6,9.0,0.4,4.8,84.4,100.2,1802.4
IDCJAC0001,027054,2006,238.8,422.6,610.8,271.6,380.4,84.8,30.0,10.0,12.2,0.6,0.0,62.6,2124.4
IDCJAC0001,027054,2007,452.0,376.2,286.2,257.4,33.2,20.2,12.8,15.0,6.0,3.0,119.0,31.2,1612.2
IDCJAC0001,027054,2008,300.6,216.8,42.0,224.6,82.8,16.6,15.2,25.0,5.0,31.4,3.0,233.6,1196.6
IDCJAC0001,027054,2009,220.2,178.6,261.6,null,140.4,30.8,6.2,8.6,11.2,1.4,4.2,93.6,null
IDCJAC0001,027054,2010,501.6,158.2,317.6,164.4,25.6,19.4,22.8,42.2,29.6,86.6,137.4,320.2,1825.6
IDCJAC0001,027054,2011,307.4,311.0,310.2,546.4,15.6,29.0,19.6,2.8,14.2,12.0,21.6,217.2,1807.0
IDCJAC0001,027054,2012,236.0,150.4,194.6,59.4,276.6,null,null,null,null,null,null,null,null
